Row ID;Row Name;materialId01;materialId02;materialId03;materialId04;materialId05;materialId06;itemNum01;itemNum02;itemNum03;itemNum04;itemNum05;itemNum06;materialCate01;materialCate02;materialCate03;materialCate04;materialCate05;materialCate06;isDisableDispNum01;isDisableDispNum02;isDisableDispNum03;isDisableDispNum04;isDisableDispNum05;isDisableDispNum06
331000;Dagger;21004;-1;-1;-1;-1;-1;2;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
331010;Black Knife;21005;20753;21003;21012;-1;-1;1;12;12;4;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
331020;Parrying Dagger;21005;21002;20810;-1;-1;-1;1;5;10;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
331030;Misericorde;21005;21004;21002;20654;-1;-1;1;4;5;9;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
331040;Reduvia;21008;20723;20831;-1;-1;-1;3;30;10;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
331050;Crystal Knife;20780;21002;21009;20812;-1;-1;22;8;4;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
331060;Celebrant's Sickle;21002;20811;15100;20685;-1;-1;6;10;6;18;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
331070;Glintstone Kris;21005;20750;21003;-1;-1;-1;1;15;10;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
331080;Scorpion's Stinger;21005;20801;21003;-1;-1;-1;1;15;10;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
331090;Great Knife;21005;21004;21002;-1;-1;-1;1;1;3;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
331100;Wakizashi;21005;21004;21002;20681;-1;-1;1;8;6;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
331110;Cinquedea;20795;15030;21003;20855;-1;-1;20;8;10;7;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
331130;Ivory Sickle;21008;15341;21002;20810;-1;-1;3;10;8;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
331140;Bloodstained Dagger;21005;21002;15030;-1;-1;-1;1;4;2;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
331150;Erdsteel Dagger;21005;21002;21013;20683;-1;-1;1;9;4;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
331160;Blade of Calling;21005;21003;20691;-1;-1;-1;1;9;13;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
332000;Longsword;21005;21004;-1;-1;-1;-1;2;6;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
332010;Short Sword;21005;21004;-1;-1;-1;-1;1;2;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
332020;Broadsword;21005;21004;20810;-1;-1;-1;2;8;9;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
332040;Lordsworn's Straight Sword;21005;21004;20775;20681;-1;-1;2;7;7;8;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
332050;Weathered Straight Sword;21005;21004;-1;-1;-1;-1;2;4;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
332060;Ornamental Straight Sword;21005;21003;20820;-1;-1;-1;2;6;6;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
332070;Golden Epitaph;21005;21002;20681;20683;-1;-1;2;9;25;16;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
332080;Nox Flowing Sword;21005;21006;20825;-1;-1;-1;2;6;15;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
332090;Inseparable Sword;21005;21003;20810;20811;-1;-1;3;8;15;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
332110;Coded Sword;21003;20830;20820;-1;-1;-1;8;10;10;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
332140;Sword of Night and Flame;21003;21009;21010;21011;-1;-1;15;12;6;6;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
332150;Crystal Sword;21009;20812;20780;-1;-1;-1;4;5;10;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
332180;Carian Knight's Sword;21005;20751;21009;20812;-1;-1;2;8;5;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
332190;Sword of St. Trina;21005;21002;15120;20651;-1;-1;2;7;8;8;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
332200;Miquellan Knight's Sword;21005;21010;20653;-1;-1;-1;2;5;20;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
332210;Cane Sword;21005;21000;20691;21004;-1;-1;1;8;8;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
332220;Regalia of Eochaid;21005;21008;20723;20753;-1;-1;2;5;10;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
332230;Noble's Slender Sword;21005;21004;20681;20685;-1;-1;1;10;12;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
332240;Warhawk's Talon;21005;21004;21002;15430;-1;-1;2;15;10;6;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
332250;Lazuli Glintstone Sword;21000;21001;21009;-1;-1;-1;10;5;4;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
332260;Rotten Crystal Sword;20801;21003;20780;-1;-1;-1;3;5;12;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
333000;Bastard Sword;21005;21004;-1;-1;-1;-1;3;8;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
333010;Forked Greatsword;21005;21004;21002;20654;-1;-1;2;10;6;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
333020;Iron Greatsword;21005;20855;21004;21002;-1;-1;3;5;10;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
333030;Lordsworn's Greatsword;21005;20681;21004;-1;-1;-1;2;15;10;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
333040;Knight's Greatsword;21005;21004;20681;-1;-1;-1;3;12;12;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
333050;Flamberge;21005;21004;20723;20753;-1;-1;2;9;15;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
333060;Ordovis's Greatsword;21005;21003;20830;21010;-1;-1;3;10;15;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
333070;Alabaster Lord's Sword;21011;21003;21009;-1;-1;-1;5;8;6;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
333080;Banished Knight's Greatsword;21005;21004;20795;-1;-1;-1;3;10;12;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
333090;Dark Moon Greatsword;21005;21003;21006;21011;-1;-1;3;12;6;7;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
333100;Sacred Relic Sword;2963;21010;15020;20820;-1;-1;1;6;20;14;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
333130;Helphen's Steeple;21005;21006;21012;20654;-1;-1;2;5;3;20;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
333140;Blasphemous Blade;2953;21005;20831;20850;-1;-1;1;3;8;30;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
333150;Marais Executioner's Sword;21005;21004;21003;20831;-1;-1;3;15;10;8;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
333160;Sword of Milos;21005;15341;20852;20831;-1;-1;3;12;9;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
333170;Golden Order Greatsword;21005;21003;21010;20683;-1;-1;3;10;7;30;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
333180;Claymore;21005;21004;21002;-1;-1;-1;2;7;6;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
333190;Gargoyle's Greatsword;21005;21002;20775;20761;-1;-1;3;12;10;20;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
333200;Death's Poker;21003;15050;15100;15060;-1;-1;10;8;10;30;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
333210;Gargoyle's Blackblade;21005;21003;21012;21010;-1;-1;3;10;3;3;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
334000;Greatsword;21005;21004;21002;21011;-1;-1;3;12;9;2;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
334010;Watchdog's Greatsword;21005;21002;20654;-1;-1;-1;3;13;15;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
334020;Maliketh's Black Blade;2956;21003;20855;21012;-1;-1;1;20;20;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
334030;Troll's Golden Sword;21005;21004;20830;-1;-1;-1;3;10;15;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
334040;Zweihander;21005;21002;20691;-1;-1;-1;4;7;12;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
334050;Starscourge Greatsword;2951;21005;21011;21003;-1;-1;1;3;6;12;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
334060;Royal Greatsword;21005;21009;20751;21011;-1;-1;3;8;20;4;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
334070;Godslayer's Greatsword;21005;21004;21006;21012;-1;-1;3;12;7;4;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
334080;Ruins Greatsword;21011;21003;20795;20855;-1;-1;5;20;30;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
334100;Grafted Blade Greatsword;21005;21004;-1;-1;-1;-1;3;25;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
334110;Troll Knight's Sword;21005;21009;20751;21011;-1;-1;3;9;9;2;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
335000;Estoc;21005;21004;21002;20681;-1;-1;2;5;6;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
335010;Cleanrot Knight's Sword;21005;21002;21013;-1;-1;-1;2;8;2;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
335020;Rapier;21005;21002;20810;-1;-1;-1;2;5;7;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
335030;Rogier's Rapier;21005;21002;20812;21009;-1;-1;2;8;10;2;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
335040;Antspur Rapier;21006;20770;20852;20801;-1;-1;4;13;7;7;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
335050;Frozen Needle;21006;21009;20751;15420;-1;-1;5;5;12;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
335060;Noble's Estoc;21005;21002;20685;-1;-1;-1;2;8;12;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
336000;Bloody Helice;21006;21008;15030;20831;-1;-1;5;3;9;13;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
336010;Godskin Stitcher;21005;21002;15160;21012;-1;-1;3;10;15;1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
336020;Great Epee;21005;21004;21002;-1;-1;-1;3;10;10;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
336040;Dragon King's Cragblade;2958;21007;21002;20855;-1;-1;1;10;15;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
337000;Falchion;21005;21002;20810;-1;-1;-1;2;4;6;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
337010;Beastman's Curved Sword;21005;21004;15340;15030;-1;-1;2;6;10;4;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
337020;Shotel;21005;21002;20852;20691;-1;-1;2;11;7;9;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
337030;Shamshir;21005;21002;15040;-1;-1;-1;1;4;2;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
337040;Bandit's Curved Sword;21005;21002;20795;20775;-1;-1;2;5;5;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
337050;Magma Blade;21005;21003;20850;20682;-1;-1;2;12;15;20;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
337060;Flowing Curved Sword;21005;21002;21006;20751;-1;-1;2;9;3;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
337070;Wing of Astel;21005;21003;21011;21009;-1;-1;2;12;3;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
337080;Scavenger's Curved Sword;21005;21002;21004;21007;-1;-1;2;5;10;1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
337100;Eclipse Shotel;21005;21003;21006;21012;-1;-1;2;15;6;2;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
337110;Serpent-God's Curved Sword;21005;21002;20753;15030;-1;-1;2;6;8;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
337120;Mantis Blade;21005;21002;15400;20654;-1;-1;1;7;4;12;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
337140;Scimitar;21005;21002;20685;-1;-1;-1;1;4;10;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
337150;Grossmesser;21005;21002;20811;-1;-1;-1;2;10;8;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
338010;Onyx Lord's Greatsword;21011;21003;20811;20830;-1;-1;7;14;15;8;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
338020;Dismounter;21005;21002;20852;-1;-1;-1;3;10;7;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
338030;Bloodhound's Fang;21005;21003;21006;20831;-1;-1;2;11;3;7;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
338040;Magma Wyrm's Scalesword;21003;21007;20850;20682;-1;-1;17;5;20;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
338050;Zamor Curved Sword;21005;21006;21003;20751;-1;-1;3;2;10;11;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
338060;Omen Cleaver;21005;21002;21004;20683;-1;-1;3;12;10;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
338070;Monk's Flameblade;21005;21004;21002;20850;-1;-1;3;7;7;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
338080;Beastman's Cleaver;21005;21002;15341;-1;-1;-1;5;20;5;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
338100;Morgott's Cursed Sword;2952;21006;21010;20691;-1;-1;1;9;9;13;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
339000;Uchigatana;21005;21002;20723;20681;-1;-1;2;12;10;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
339010;Nagakiba;21005;21002;15080;-1;-1;-1;3;17;10;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
339020;Hand of Malenia;2954;21006;21013;20653;-1;-1;1;8;5;30;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
339030;Meteoric Ore Blade;21011;21003;20753;-1;-1;-1;6;18;15;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
339040;Rivers of Blood;21005;21003;20723;20831;-1;-1;2;20;20;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
339060;Moonveil;20780;21009;21003;20800;-1;-1;30;10;20;20;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
339070;Dragonscale Blade;20855;21007;21003;20852;-1;-1;10;5;16;9;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
339080;Serpentbone Blade;21005;21008;15150;20650;-1;-1;2;4;5;20;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
340000;Twinblade;21005;21002;15400;20652;-1;-1;2;9;4;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
340010;Godskin Peeler;21005;21002;20691;21012;-1;-1;2;12;8;1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
340030;Twinned Knight Swords;21005;21002;20681;-1;-1;-1;2;10;15;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
340050;Eleonora's Poleblade;21005;21008;20723;20831;-1;-1;2;4;18;12;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
340080;Gargoyle's Twinblade;21005;21002;20775;20811;-1;-1;3;14;10;12;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
340090;Gargoyle's Black Blades;21005;21012;21010;20761;-1;-1;2;3;4;20;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
341000;Mace;21005;21004;-1;-1;-1;-1;2;10;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
341010;Club;21000;-1;-1;-1;-1;-1;3;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
341030;Curved Club;21000;-1;-1;-1;-1;-1;5;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
341040;Warpick;21005;21004;21000;-1;-1;-1;1;3;3;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
341050;Morning Star;21005;21004;21002;-1;-1;-1;2;12;8;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
341060;Varre's Bouquet;21005;21004;20723;20831;-1;-1;2;20;25;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
341070;Spiked Club;21000;21001;15040;15400;-1;-1;5;1;3;2;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
341080;Hammer;21005;20795;21002;-1;-1;-1;2;10;8;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
341090;Monk's Flamemace;21005;21006;21004;21002;-1;-1;2;1;20;8;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
341100;Envoy's Horn;21005;21006;20811;20683;-1;-1;2;2;15;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
341110;Scepter of the All-Knowing;21005;21006;15420;21009;-1;-1;2;5;15;12;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
341120;Nox Flowing Hammer;21005;21006;20825;20751;-1;-1;2;10;30;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
341130;Ringed Finger;21006;15410;15020;20654;-1;-1;3;10;20;20;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
341140;Stone Club;21002;20780;21009;-1;-1;-1;12;12;3;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
341150;Marika's Hammer;2963;21010;21002;21003;-1;-1;1;10;20;20;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
342000;Large Club;21000;20681;20753;-1;-1;-1;12;5;5;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
342010;Greathorn Hammer;21002;15341;15050;-1;-1;-1;8;10;8;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
342020;Battle Hammer;21005;21004;21011;21006;-1;-1;4;9;2;2;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
342060;Great Mace;21005;21004;21002;21011;-1;-1;3;20;8;3;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
342080;Curved Great Club;21000;21001;-1;-1;-1;-1;13;3;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
342130;Celebrant's Skull;21002;21008;15100;15400;-1;-1;10;2;8;4;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
342140;Pickaxe;21005;21001;21002;20681;-1;-1;2;3;12;12;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
342150;Beastclaw Greathammer;21005;20683;21003;15030;-1;-1;3;20;10;8;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
342160;Envoy's Long Horn;21005;21006;21010;20830;-1;-1;3;4;3;30;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
342170;Cranial Vessel Candlestand;21008;20802;20850;20682;-1;-1;4;30;10;25;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
342180;Great Stars;21005;21004;20753;20831;-1;-1;3;25;20;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
342190;Brick Hammer;21002;20795;20775;15400;-1;-1;20;20;10;4;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
342200;Devourer's Scepter;21006;21008;20682;20850;-1;-1;9;6;20;20;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
342210;Rotten Battle Hammer;21005;20801;20770;-1;-1;-1;4;15;20;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
343000;Nightrider Flail;21005;21004;21002;21011;-1;-1;2;16;12;2;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
343010;Flail;21001;21005;21004;20825;-1;-1;3;2;13;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
343020;Family Heads;21005;21006;21008;20654;-1;-1;2;4;2;20;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
343030;Bastard's Stars;2964;21006;21011;21009;-1;-1;1;7;6;12;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
343040;Chainlink Flail;21005;21001;21004;20831;-1;-1;3;3;15;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
344000;Battle Axe;21005;21004;21002;-1;-1;-1;1;2;2;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
344010;Forked Hatchet;21005;21006;21002;20654;-1;-1;2;1;8;8;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
344020;Hand Axe;21005;21000;-1;-1;-1;-1;1;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
344030;Jawbone Axe;21001;21008;15341;20830;-1;-1;3;2;8;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
344040;Iron Cleaver;21005;21002;21004;20652;-1;-1;2;8;8;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
344050;Ripple Blade;21006;21003;20810;15420;-1;-1;6;15;20;20;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
344060;Celebrant's Cleaver;21002;21008;15100;-1;-1;-1;4;1;3;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
344080;Icerind Hatchet;21005;21004;21007;20751;-1;-1;2;10;3;12;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
344100;Highland Axe;21005;21000;21001;15030;-1;-1;2;4;2;2;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
344110;Sacrificial Axe;21005;21003;15060;20831;-1;-1;2;10;15;3;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
344120;Rosus' Axe;21005;21013;21008;21012;-1;-1;2;9;5;3;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
344140;Stormhawk Axe;21005;20652;15080;15430;-1;-1;2;30;20;12;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
345000;Greataxe;21005;21000;21004;21002;-1;-1;3;12;10;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
345010;Warped Axe;21005;21006;20775;20850;-1;-1;3;2;10;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
345020;Great Omenkiller Cleaver;21013;21002;15050;20831;-1;-1;2;10;6;3;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
345030;Crescent Moon Axe;21005;21001;21006;20751;-1;-1;3;7;3;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
345040;Axe of Godrick;2950;21005;20811;20685;-1;-1;1;3;15;25;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
345050;Longhaft Axe;21005;21002;20681;-1;-1;-1;4;8;12;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
345060;Rusted Anchor;21005;21004;21002;15080;-1;-1;4;10;10;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
345080;Executioner's Greataxe;21005;21004;20845;20831;-1;-1;3;12;10;8;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
345110;Winged Greathorn;2962;21001;15050;20710;-1;-1;1;10;10;30;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
345120;Butchering Knife;21005;21006;21002;20753;-1;-1;3;5;20;20;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
345130;Gargoyle's Great Axe;21005;21004;20775;20761;-1;-1;3;12;12;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
345140;Gargoyle's Black Axe;21005;21003;21010;21012;-1;-1;3;15;4;3;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
346000;Short Spear;21005;21000;-1;-1;-1;-1;1;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
346010;Spear;21000;21002;-1;-1;-1;-1;4;4;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
346020;Crystal Spear;20780;21009;21003;-1;-1;-1;15;7;12;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
346030;Clayman's Harpoon;21000;21001;21002;21011;-1;-1;8;3;12;3;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
346040;Cleanrot Spear;21005;21013;21010;21003;-1;-1;2;9;6;20;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
346050;Partisan;21005;21001;21004;21002;-1;-1;2;6;8;10;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
346060;Celebrant's Rib-Rake;21002;21008;15100;15340;-1;-1;8;2;4;12;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
346070;Pike;21005;21002;20652;20753;-1;-1;3;12;12;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
346080;Torchpole;21001;20775;20681;20802;-1;-1;5;8;10;20;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
346090;Bolt of Gransax;2960;21007;20855;20652;-1;-1;1;7;15;25;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
346110;Cross-Naginata;21005;21001;21004;21002;-1;-1;2;7;10;16;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
346120;Death Ritual Spear;21006;21003;20654;21012;-1;-1;7;20;20;3;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
346130;Inquisitor's Girandole;21005;21004;20850;20682;-1;-1;2;15;15;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
346140;Spiked Spear;21005;21001;21004;20753;-1;-1;2;5;12;9;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
346150;Iron Spear;21005;21004;21002;20775;-1;-1;2;5;8;5;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
346160;Rotten Crystal Spear;21003;21008;20801;21009;-1;-1;15;3;10;7;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
347010;Mohgwyn's Sacred Spear;2955;21006;20753;20831;-1;-1;1;7;25;20;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
347020;Siluria's Tree;21005;21013;21010;15050;-1;-1;2;7;7;8;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
347030;Serpent-Hunter;21005;21007;20652;21012;-1;-1;3;5;15;1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
347050;Vyke's War Spear;21005;21003;20845;20740;-1;-1;3;20;20;30;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
347060;Lance;21005;21006;21002;20722;-1;-1;3;3;15;15;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
347070;Treespear;21005;21002;20811;21010;-1;-1;3;18;15;3;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
348000;Halberd;21005;21000;21001;21004;-1;-1;2;8;3;7;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
348010;Pest's Glaive;21002;21008;20820;20801;-1;-1;10;3;5;3;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
